user;word_pl;lang;translation;correct;time
pf;bezpieczny;latin;tūtus;True;2023-10-17 18:07:15
pf;nazywać, wymieniać;latin;nōmĭno;True;2023-10-17 18:07:18
pf;burzyć;latin;dīrŭo;True;2023-10-17 18:07:26
pf;prawda;latin;vērĭtās;True;2023-10-17 18:07:32
pf;złoty;latin;aurĕus;False;2023-10-17 18:07:37
pf;niebo;latin;caelum;True;2023-10-17 18:07:51
pf;nieznany;latin;ignōtus;True;2023-10-17 18:07:57
pf;złoty;latin;aurĕus;True;2023-10-17 18:08:00
pf;duch, charakter;latin;ănĭmus;True;2023-10-17 18:08:05
pf;za, poza (+ acc);latin;trans;True;2023-10-17 18:08:07
pf;bez (+ abl);latin;sĭnĕ;True;2023-10-17 18:08:09
pf;spiżowy;latin;ăënĕus;True;2023-10-17 18:08:29
pf;spiżowy;latin;ăënĕus;True;2023-10-17 18:10:27
pf;spiżowy;latin;ăënĕus;True;2023-10-17 18:11:20
pf;otaczać;latin;cingo;True;2023-10-17 18:11:25
pf;bowiem, ponieważ;latin;nam;True;2023-10-17 18:11:27
pf;bezpieczny;latin;tūtus;True;2023-10-17 18:11:30
pf;wiek, era;latin;aetās;True;2023-10-17 18:11:35
pf;złoty;latin;aurĕus;False;2023-10-17 18:12:26
pf;odległy;latin;longinquus;False;2023-10-17 18:12:30
pf;morze;latin;mărĕ;True;2023-10-17 18:12:33
pf;burzyć;latin;dīrŭo;True;2023-10-17 18:12:42
pf;odległy;latin;longinquus;True;2023-10-17 18:12:46
pf;złoty;latin;aurĕus;True;2023-10-17 18:12:48
pf;żelazny;latin;ferrĕus;True;2023-10-17 18:12:52
pf;prawda;latin;vērĭtās;True;2023-10-17 18:12:57
pf;statek;latin;nāvĭgĭum;True;2023-10-17 18:13:04
pf;oblegać, zdobywać;latin;oppugno;True;2023-10-17 18:13:09
pf;srebrny;latin;argentĕus;True;2023-10-17 18:13:13
pf;pieśń;latin;carmĕn;True;2023-10-17 18:13:18
pf;nazywać, wymieniać;latin;nōmĭno;False;2023-10-17 18:13:24
pf;nazywać, wymieniać;latin;nōmĭno;False;2023-10-17 18:13:30
pf;niebo;latin;caelum;True;2023-10-17 18:13:35
pf;nazywać, wymieniać;latin;nōmĭno;True;2023-10-17 18:13:41
pf;bez (+ abl);latin;sĭnĕ;True;2023-10-17 18:13:44
pf;nieznany;latin;ignōtus;True;2023-10-17 18:13:47
pf;za, poza (+ acc);latin;trans;True;2023-10-17 18:13:49
pf;duch, charakter;latin;ănĭmus;True;2023-10-17 18:13:51
pf;żywić;latin;ălo;True;2023-10-17 18:27:53
pf;powtarzanie;latin;rĕpĕtītĭo;True;2023-10-17 18:27:58
pf;talent;latin;ingĕnĭum;True;2023-10-17 18:28:01
pf;przyjmować;latin;accĭpĭo;False;2023-10-17 18:28:10
pf;naukanauka;latin;stŭdĭum;True;2023-10-17 18:28:35
pf;przyzwyczajenie;latin;consuētūdo;False;2023-10-17 18:28:43
pf;gościna;latin;hospĭtĭum;True;2023-10-17 18:28:51
pf;sztuka;latin;ars;True;2023-10-17 18:28:54
pf;uniwersytet;latin;ūnĭversĭtās;True;2023-10-17 18:29:02
pf;przyzwyczajenie;latin;consuētūdo;True;2023-10-17 18:29:09
pf;rywalizacja;latin;aemŭlātĭo;False;2023-10-17 18:29:14
pf;młodzieniec;latin;ădŭlescens;False;2023-10-17 18:29:19
pf;nauka;latin;stŭdĭum;True;2023-10-17 18:31:03
pf;rywalizacja;latin;aemŭlātĭo;False;2023-10-17 18:31:08
pf;żywić;latin;ălo;True;2023-10-17 18:31:19
pf;rywalizacja;latin;aemŭlātĭo;True;2023-10-17 18:31:26
pf;przyzwyczajenie;latin;consuētūdo;True;2023-10-17 18:31:32
pf;powtarzanie;latin;rĕpĕtītĭo;True;2023-10-17 18:31:36
pf;wysyłać;latin;mitto;False;2023-10-17 18:31:45
pf;talent;latin;ingĕnĭum;True;2023-10-17 18:31:51
pf;przyjmować;latin;accĭpĭo;False;2023-10-17 18:32:05
pf;wysyłać;latin;mitto;True;2023-10-17 18:32:17
pf;uniwersytet;latin;ūnĭversĭtās;False;2023-10-17 18:32:28
pf;przyjmować;latin;accĭpĭo;True;2023-10-17 18:32:45
pf;uniwersytet;latin;ūnĭversĭtās;True;2023-10-17 18:32:51
pf;gościna;latin;hospĭtĭum;True;2023-10-17 18:32:57
pf;sztuka;latin;ars;True;2023-10-17 18:32:59
pf;wymowny;latin;fācundus;True;2023-10-17 19:19:01
pf;prześladowany;latin;vexatus;True;2023-10-17 19:19:06
pf;powracać;latin;rĕmĭgro;True;2023-10-17 19:19:13
pf;góra;latin;mons;True;2023-10-17 19:19:19
pf;pomoc;latin;auxĭlĭum;True;2023-10-17 19:19:25
pf;poseł;latin;lēgātus;True;2023-10-17 19:19:33
pf;święty;latin;săcĕr;True;2023-10-17 19:19:38
pf;potrzebować (+ abl);latin;ĕgĕo;False;2023-10-17 19:19:50
pf;patrycjusz;latin;pătrĭcĭus;False;2023-10-17 19:20:01
pf;arystokrata;latin;pătrĭcĭus;True;2023-10-17 19:20:13
pf;plebejusz;latin;plēbēius;False;2023-10-17 19:20:18
pf;zajmować;latin;occŭpo;True;2023-10-17 19:20:26
pf;potrzebować (+ abl);latin;ĕgĕo;False;2023-10-17 19:20:33
pf;patrycjusz;latin;pătrĭcĭus;True;2023-10-17 19:20:39
pf;plebejusz;latin;plēbēius;True;2023-10-17 19:20:42
pf;potrzebować (+ abl);latin;ĕgĕo;False;2023-10-17 19:20:55
pf;opuszczać;latin;rĕlinquo;False;2023-10-17 19:21:02
pf;potrzebować (+ abl);latin;ĕgĕo;True;2023-10-17 19:21:19
pf;opuszczać;latin;rĕlinquo;False;2023-10-17 19:21:31
pf;opuszczać;latin;rĕlinquo;True;2023-10-17 19:21:41
pf;uniwersytet;latin;ūnĭversĭtās;True;2023-10-19 21:03:24
pf;plebejusz;latin;plēbēius;True;2023-10-19 21:03:29
pf;plebs, lud;latin;plebs;True;2023-10-19 21:03:36
pf;przyjmować;latin;accĭpĭo;True;2023-10-19 21:03:50
pf;poseł;latin;lēgātus;True;2023-10-19 21:03:54
pf;przychodzić;latin;vĕnĭo;True;2023-10-19 21:04:01
pf;w końcu;latin;tandem;True;2023-10-19 21:04:04
pf;potrzebować (+ abl);latin;ĕgĕo;False;2023-10-19 21:04:07
pf;niesprawiedliwość;latin;iniūrĭa;False;2023-10-19 21:04:20
pf;powtarzanie;latin;rĕpĕtītĭo;True;2023-10-19 21:04:29
pf;talent;latin;ingĕnĭum;True;2023-10-19 21:04:34
pf;rywalizacja;latin;aemŭlātĭo;True;2023-10-19 21:04:41
pf;niesprawiedliwość;latin;iniūrĭa;True;2023-10-19 21:05:19
pf;nauka;latin;stŭdĭum;False;2023-10-19 21:05:29
pf;gościna;latin;hospĭtĭum;True;2023-10-19 21:05:40
pf;patrycjusz;latin;pătrĭcĭus;True;2023-10-19 21:05:49
pf;opuszczać;latin;rĕlinquo;False;2023-10-19 21:05:58
pf;opuszczać;latin;rĕlinquo;False;2023-10-19 21:06:13
pf;do, w kierunku (+ acc);latin;ăd;False;2023-10-19 21:06:23
pf;opuszczać;latin;rĕlinquo;True;2023-10-19 21:06:37
pf;wysyłać;latin;mitto;True;2023-10-19 21:06:43
pf;żywić;latin;ălo;False;2023-10-19 21:06:46
pf;potrzebować (+ abl);latin;ĕgĕo;True;2023-10-19 21:07:01
pf;przyzwyczajenie;latin;consuētūdo;True;2023-10-19 21:07:09
pf;sztuka;latin;ars;True;2023-10-19 21:07:12
pf;wymowny;latin;fācundus;True;2023-10-19 21:07:16
pf;żywić;latin;ălo;True;2023-10-19 21:07:21
pf;do, w kierunku (+ acc);latin;ăd;True;2023-10-19 21:07:22
pf;nauka;latin;stŭdĭum;True;2023-10-19 21:07:29
pf;prześladowany;latin;vexatus;True;2023-10-19 21:07:36
pf;powracać;latin;rĕmĭgro;True;2023-10-19 21:07:39
pf;pomoc;latin;auxĭlĭum;False;2023-10-19 21:07:43
pf;góra;latin;mons;True;2023-10-19 21:07:49
pf;pomoc;latin;auxĭlĭum;True;2023-10-19 21:07:57
pf;święty;latin;săcĕr;True;2023-10-19 21:08:01
pf;zajmować;latin;occŭpo;True;2023-10-19 21:08:06
pf;zamknięty;latin;clausus;False;2023-10-19 22:31:58
pf;położony;latin;situs;True;2023-10-19 22:32:05
pf;pozostały;latin;rĕlĭquus;True;2023-10-19 22:32:10
pf;Iliada;latin;Īlĭăs;True;2023-10-19 22:32:15
pf;teatr;latin;thĕātrum;True;2023-10-19 22:32:22
pf;król;latin;rex;True;2023-10-19 22:32:25
pf;ochrona;latin;praesĭdĭum;True;2023-10-19 22:32:32
pf;późny;latin;sērus;False;2023-10-19 22:32:36
pf;błąd;latin;errŏr;True;2023-10-19 22:32:45
pf;na zewnątrz;latin;fŏrās;True;2023-10-19 22:32:50
pf;mały lis;latin;vulpēcŭla;False;2023-10-19 22:32:56
pf;wejść;latin;intro;True;2023-10-19 22:32:59
pf;państwo, imperium;latin;impĕrĭum;False;2023-10-19 22:33:02
pf;zwierzę;latin;ănĭmăl;True;2023-10-19 22:33:07
pf;zniewaga;latin;contŭmēlĭa;False;2023-10-19 22:33:10
pf;ślad;latin;vestīgĭum;False;2023-10-19 22:33:14
pf;rynek, forum;latin;fŏrum;False;2023-10-19 22:33:18
pf;bitwa;latin;certāmĕn;True;2023-10-19 22:33:24
pf;ozdobiony;latin;ornātus;True;2023-10-19 22:33:28
pf;kara;latin;castīgātĭo;True;2023-10-19 22:33:34
pf;przewyższać;latin;sŭpĕro;True;2023-10-19 22:33:36
pf;sprytny;latin;astŭtus;False;2023-10-19 22:34:10
pf;ślad;latin;vestīgĭum;False;2023-10-19 22:34:17
pf;ślad;latin;vestīgĭum;False;2023-10-19 22:34:19
pf;lew;latin;lĕo;True;2023-10-19 22:34:22
pf;król;latin;rex;True;2023-10-19 22:34:24
pf;sprytny;latin;astŭtus;True;2023-10-19 22:34:30
pf;ucho;latin;auris;False;2023-10-19 22:34:33
pf;pozostały;latin;rĕlĭquus;False;2023-10-19 22:34:38
pf;ślad;latin;vestīgĭum;False;2023-10-19 22:34:41
pf;mały lis;latin;vulpēcŭla;True;2023-10-19 22:34:48
pf;do wewnątrz, do środka;latin;introrsus;False;2023-10-19 22:34:55
pf;jaskinia;latin;spēlunca;True;2023-10-19 22:35:04
pf;być wolnym od czegoś (+ abl);latin;văco;True;2023-10-19 22:35:08
pf;położony;latin;situs;True;2023-10-19 22:35:11
pf;do wewnątrz, do środka;latin;introrsus;True;2023-10-19 22:35:14
pf;zniewaga;latin;contŭmēlĭa;False;2023-10-19 22:35:18
pf;rynek, forum;latin;fŏrum;False;2023-10-19 22:35:22
pf;założyciel;latin;condītŏr;True;2023-10-19 22:35:29
pf;wspaniały;latin;magnĭfĭcus;True;2023-10-19 22:35:33
pf;zamknięty;latin;clausus;False;2023-10-19 22:35:35
pf;zniewaga;latin;contŭmēlĭa;True;2023-10-19 22:35:42
pf;późny;latin;sērus;True;2023-10-19 22:35:45
pf;wędrówka;latin;errŏr;False;2023-10-19 22:35:49
pf;ucho;latin;auris;True;2023-10-19 22:35:56
pf;błąd;latin;errŏr;True;2023-10-19 22:36:02
pf;pozostały;latin;rĕlĭquus;True;2023-10-19 22:36:05
pf;ślad;latin;vestīgĭum;False;2023-10-19 22:36:08
pf;ozdobiony;latin;ornātus;True;2023-10-19 22:36:13
pf;państwo, imperium;latin;impĕrĭum;False;2023-10-19 22:36:15
pf;Iliada;latin;Īlĭăs;True;2023-10-19 22:36:20
pf;teatr;latin;thĕātrum;False;2023-10-19 22:36:26
pf;ochrona;latin;praesĭdĭum;False;2023-10-19 22:36:30
pf;wędrówka;latin;errŏr;True;2023-10-19 22:36:35
pf;przewyższać;latin;sŭpĕro;True;2023-10-19 22:36:39
pf;zamknięty;latin;clausus;True;2023-10-19 22:36:47
pf;ślad;latin;vestīgĭum;False;2023-10-19 22:36:50
pf;teatr;latin;thĕātrum;True;2023-10-19 22:37:01
pf;ślad;latin;vestīgĭum;True;2023-10-19 22:37:06
pf;państwo, imperium;latin;impĕrĭum;True;2023-10-19 22:37:10
pf;rynek, forum;latin;fŏrum;True;2023-10-19 22:37:14
pf;na zewnątrz;latin;fŏrās;False;2023-10-19 22:37:16
pf;zwierzę;latin;ănĭmăl;True;2023-10-19 22:37:22
pf;kara;latin;castīgātĭo;True;2023-10-19 22:37:28
pf;na zewnątrz;latin;fŏrās;True;2023-10-19 22:37:31
pf;wejść;latin;intro;True;2023-10-19 22:37:36
pf;ochrona;latin;praesĭdĭum;True;2023-10-19 22:37:41
pf;bitwa;latin;certāmĕn;True;2023-10-19 22:37:45
pf;więc;latin;ĭtăquĕ;False;2023-10-19 22:44:21
pf;pilnie, skrupulatnie;latin;dīlĭgentĕr;False;2023-10-19 22:44:25
pf;przesławny;latin;praeclārus;False;2023-10-19 22:44:32
pf;obowiązek;latin;offĭcĭum;False;2023-10-19 22:44:36
pf;srebrny;latin;argentĕus;False;2023-10-19 22:44:39
pf;miejsce;latin;lŏcus;True;2023-10-19 22:44:50
pf;przez (+ abl);latin;a;True;2023-10-19 22:44:56
pf;zabić;latin;interfĭcĭo;False;2023-10-19 22:45:00
pf;mówca;latin;ōrātŏr;True;2023-10-19 22:45:10
pf;więc, w wyniku;latin;ergō;False;2023-10-19 22:45:17
pf;natychmiast;latin;extemplō;False;2023-10-19 22:45:24
pf;doświadczony;latin;perītus;True;2023-10-19 22:45:29
pf;nieść, nosić;latin;gĕro;False;2023-10-19 22:45:32
pf;morze;latin;mărĕ;True;2023-10-19 22:45:37
pf;mały;latin;parvus;False;2023-10-19 22:45:40
pf;obowiązek;latin;offĭcĭum;False;2023-10-19 22:45:47
pf;zmniejszać;latin;mĭnŭo;True;2023-10-19 22:45:58
pf;wzdłuż (+ acc);latin;per;False;2023-10-19 22:46:01
pf;sprzyjać;latin;făvĕo;True;2023-10-19 22:47:21
pf;rynek, forum;latin;fŏrum;False;2023-10-19 22:47:23
pf;niesprawiedliwość;latin;iniūrĭa;True;2023-10-19 22:47:33
pf;wkraczać, najeżdżać;latin;invādo;False;2023-10-19 22:47:45
pf;także;latin;etiam;False;2023-10-19 22:47:53
pf;wysoki;latin;altus;True;2023-10-19 22:48:48
pf;wtedy, następnie;latin;tum;True;2023-10-19 22:48:50
pf;rywalizacja;latin;aemŭlātĭo;True;2023-10-19 22:48:57
pf;oszczędność;latin;parsimonia;False;2023-10-19 22:49:01
pf;nauka;latin;stŭdĭum;False;2023-10-19 22:49:07
pf;dzieło;latin;ŏpŭs;True;2023-10-19 22:49:13
pf;drogi;latin;cārus;True;2023-10-19 22:49:15
pf;sprytny;latin;astŭtus;True;2023-10-19 22:49:21
pf;obwarowany;latin;mūnītus;True;2023-10-19 22:49:26
pf;biec, wbiegać;latin;curro;False;2023-10-19 22:49:28
pf;wykonywać, egzekwować;latin;exĭgo;False;2023-10-19 22:49:42
pf;piękny;latin;pulcher;True;2023-10-19 22:49:54
pf;rzemieślnik;latin;faber;True;2023-10-19 22:50:02
pf;ozdabiać;latin;orno;True;2023-10-19 22:50:06
pf;sprawiedliwy, przyzwoity;latin;prŏbus;True;2023-10-19 22:50:12
pf;ćwiczyć;latin;exercĕo;True;2023-10-19 22:50:21
pf;jeśli nie;latin;nĭsi;True;2023-10-19 22:50:24
pf;podatek;latin;vectīgăl;True;2023-10-19 22:50:31
pf;rów;latin;fossa;True;2023-10-19 22:50:36
pf;budować;latin;aedefico;False;2023-10-19 22:50:44
pf;pieśń;latin;carmĕn;True;2023-10-19 22:50:53
pf;sprzedawać;latin;vendo;True;2023-10-19 22:51:08
pf;nie wiedzieć, nie znać;latin;ignōro;True;2023-10-19 22:51:14
pf;teatr;latin;thĕātrum;True;2023-10-19 22:51:21
pf;przeciwny;latin;contrārĭus;False;2023-10-19 22:51:24
pf;wzdłuż (+ acc);latin;per;True;2023-10-19 22:51:28
pf;wróżba;latin;ōmen;False;2023-10-19 22:51:30
pf;dyskusja;latin;dispŭtātĭo;True;2023-10-19 22:51:36
pf;ślad;latin;vestīgĭum;False;2023-10-19 22:51:39
pf;jeniec;latin;captīvus;True;2023-10-19 22:51:45
pf;dobro;latin;bŏnum;False;2023-10-19 22:51:48
pf;granica, koniec;latin;fīnis;True;2023-10-19 22:51:55
pf;późny;latin;sērus;True;2023-10-19 22:51:59
pf;nauka;latin;stŭdĭum;True;2023-10-19 22:52:03
pf;imię;latin;praenōmĕn;False;2023-10-19 22:52:06
pf;oddawać się czemuś, zajmować się czymś (+ dat);latin;studeo;False;2023-10-19 22:52:19
pf;nieprzyjaciel;latin;ĭnĭmīcus;False;2023-10-19 22:52:28
pf;dlaczego, z jakiego powodu?;latin;cūr;False;2023-10-19 22:52:33
pf;uciekać;latin;fŭgĭo;False;2023-10-19 22:52:42
pf;budować;latin;struō;False;2023-10-19 22:52:58
pf;walczyć;latin;pugno;True;2023-10-19 22:53:07
pf;także;latin;etiam;False;2023-10-19 22:53:14
pf;nieść, nosić;latin;gĕro;False;2023-10-19 22:53:27
pf;mały lis;latin;vulpēcŭla;False;2023-10-19 22:53:33
pf;pamięć, wspomnienie;latin;mĕmŏrĭa;True;2023-10-19 22:53:38
pf;najwięcej;latin;plūrĭmum;True;2023-10-19 22:53:43
pf;zajmować;latin;căpĭo;False;2023-10-19 22:53:45
pf;państwo, imperium;latin;impĕrĭum;False;2023-10-19 22:53:49
pf;który, kto;latin;quī;False;2023-10-19 22:53:50
pf;spiżowy;latin;ăënĕus;False;2023-10-19 22:53:57
pf;bezpieczny;latin;tūtus;True;2023-10-19 22:54:01
pf;nazywać;latin;appello;False;2023-10-19 22:54:04
pf;przez (+ abl);latin;a;False;2023-10-19 22:54:07
pf;uczony;latin;doctus;True;2023-10-19 22:54:19
pf;kwatera główna;latin;praetōrĭum;False;2023-10-19 22:54:22
pf;pomoc;latin;auxĭlĭum;True;2023-10-19 22:54:28
pf;kwatera główna;latin;praetōrĭum;True;2023-10-19 22:54:33
pf;zmieniać;latin;mūto;True;2023-10-19 22:54:36
pf;budynek;latin;aedeficium;True;2023-10-19 22:54:44
pf;nazywać;latin;appello;False;2023-10-19 22:54:48
pf;zaś;latin;autem;False;2023-10-19 22:54:52
pf;składać ofiarę;latin;sacrifico;False;2023-10-19 22:54:56
pf;witaj;latin;salvē;True;2023-10-19 22:55:02
pf;spostrzegać;latin;cerno;False;2023-10-19 22:55:07
pf;uczyć się, studiować (+ dat);latin;studeo;False;2023-10-19 22:55:19
pf;sprawca;latin;auctor;False;2023-10-19 22:55:22
pf;nagroda;latin;praemĭum;False;2023-10-19 22:55:29
pf;a wtedy, na to;latin;ăt;False;2023-10-19 22:55:35
pf;unikać;latin;vītō;True;2023-10-19 22:55:39
pf;pozdrawiać;latin;sălūto;False;2023-10-19 22:55:43
pf;przez (+ abl);latin;a;True;2023-10-19 22:55:46
pf;czcić;latin;colo;False;2023-10-19 22:55:56
pf;trzymać;latin;tĕnĕo;False;2023-10-19 22:56:07
pf;łatwo;latin;făcĭlĕ;True;2023-10-19 22:56:12
pf;rynek, forum;latin;fŏrum;False;2023-10-20 19:25:02
pf;do wewnątrz, do środka;latin;introrsus;True;2023-10-20 19:25:09
pf;lew;latin;lĕo;True;2023-10-20 19:25:13
pf;mały lis;latin;vulpēcŭla;True;2023-10-20 19:25:21
pf;rynek, forum;latin;fŏrum;True;2023-10-20 19:25:24
pf;ślad;latin;vestīgĭum;False;2023-10-20 19:25:27
pf;ślad;latin;vestīgĭum;False;2023-10-20 19:25:30
pf;wspaniały;latin;magnĭfĭcus;True;2023-10-20 19:25:34
pf;na zewnątrz;latin;fŏrās;True;2023-10-20 19:25:38
pf;błąd;latin;errŏr;False;2023-10-20 19:25:45
pf;król;latin;rex;True;2023-10-20 19:25:51
pf;błąd;latin;errŏr;True;2023-10-20 19:25:56
pf;Iliada;latin;Īlĭăs;True;2023-10-20 19:26:01
pf;sprytny;latin;astŭtus;True;2023-10-20 19:26:06
pf;ślad;latin;vestīgĭum;True;2023-10-20 19:26:12
pf;zamknięty;latin;clausus;True;2023-10-20 19:26:20
pf;późny;latin;sērus;True;2023-10-20 19:26:23
pf;wędrówka;latin;errŏr;True;2023-10-20 19:26:43
pf;ucho;latin;auris;False;2023-10-20 19:27:14
pf;jaskinia;latin;spēlunca;True;2023-10-20 19:27:19
pf;położony;latin;situs;True;2023-10-20 19:27:22
pf;zniewaga;latin;contŭmēlĭa;False;2023-10-20 19:27:24
pf;zniewaga;latin;contŭmēlĭa;False;2023-10-20 19:27:26
pf;pozostały;latin;rĕlĭquus;True;2023-10-20 19:27:32
pf;być wolnym od czegoś (+ abl);latin;văco;True;2023-10-20 19:27:36
pf;państwo, imperium;latin;impĕrĭum;True;2023-10-20 19:27:47
pf;zwierzę;latin;ănĭmăl;True;2023-10-20 19:28:02
pf;kara;latin;castīgātĭo;True;2023-10-20 19:28:07
pf;wejść;latin;intro;True;2023-10-20 19:28:09
pf;ozdobiony;latin;ornātus;True;2023-10-20 19:28:12
pf;zniewaga;latin;contŭmēlĭa;False;2023-10-20 19:28:16
pf;zniewaga;latin;contŭmēlĭa;True;2023-10-20 19:28:25
pf;ucho;latin;auris;True;2023-10-20 19:28:28
pf;przewyższać;latin;sŭpĕro;True;2023-10-20 19:28:31
pf;bitwa;latin;certāmĕn;True;2023-10-20 19:28:36
pf;sprawca;latin;auctor;True;2023-10-21 10:11:30
pf;dziecko;latin;liber;False;2023-10-21 10:11:34
pf;świątynia;latin;templum;True;2023-10-21 10:11:38
pf;być posłusznym;latin;pārĕo;True;2023-10-21 10:11:52
pf;każdy;latin;omnis;False;2023-10-21 10:11:56
pf;natychmiast;latin;extemplō;False;2023-10-21 10:12:00
pf;pozostały, inny;latin;rĕlĭquus;False;2023-10-21 10:12:06
pf;nieprzyjaciel;latin;ĭnĭmīcus;False;2023-10-21 10:12:13
pf;odkryć, znaleźć;latin;invĕnĭo;False;2023-10-21 10:17:54
pf;państwo, imperium;latin;impĕrĭum;False;2023-10-21 10:18:03
pf;niepewny;latin;incertus;True;2023-10-21 10:18:12
pf;zamknięty;latin;clausus;True;2023-10-21 10:18:16
pf;ciągnąć, pociągać;latin;traho;False;2023-10-21 10:58:18
pf;czytać;latin;legō;False;2023-10-21 10:59:20
pf;pilnie, skrupulatnie;latin;dīlĭgentĕr;False;2023-10-21 10:59:21
